ts_ms,valid_L,interp_L,side_L,pLx,pLy,pLz,qLx,qLy,qLz,qLw,pLx_raw,pLy_raw,pLz_raw,valid_R,interp_R,side_R,pRx,pRy,pRz,qRx,qRy,qRz,qRw,pRx_raw,pRy_raw,pRz_raw
1779333501830.832,1,0,0,-0.003984,0.237754,0.363124,0.607173,0.306169,0.028738,0.732650,-0.002701,0.235241,0.362719,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333501864.166,1,0,0,-0.004141,0.237251,0.364791,0.610000,0.304276,0.028666,0.731091,-0.004555,0.235334,0.364987,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333501897.499,1,1,-1,-0.004293,0.236714,0.366434,0.612819,0.302378,0.028594,0.729522,-0.003331,0.236596,0.365755,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333501930.832,1,1,0,-0.004442,0.236144,0.368052,0.617772,0.300083,0.028220,0.726299,-0.001828,0.237932,0.366409,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333501964.166,1,1,-1,-0.004587,0.235541,0.369645,0.622701,0.297776,0.027846,0.723047,-0.003543,0.237938,0.368312,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333501997.499,1,1,-1,-0.004729,0.234907,0.371214,0.627605,0.295457,0.027471,0.719766,-0.005389,0.237889,0.370266,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502030.832,1,1,-1,-0.004866,0.234240,0.372759,0.632483,0.293126,0.027094,0.716456,-0.007236,0.237841,0.372220,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502064.166,1,0,0,-0.005000,0.233543,0.374279,0.637335,0.290783,0.026716,0.713116,-0.008996,0.237818,0.374058,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502097.499,1,0,0,-0.005129,0.232815,0.375776,0.642162,0.288428,0.026338,0.709749,-0.008065,0.238376,0.372771,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502130.832,1,0,0,-0.005256,0.232057,0.377249,0.646963,0.286062,0.025958,0.706352,-0.004973,0.236260,0.377376,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502164.166,1,0,0,-0.005378,0.231270,0.378698,0.651738,0.283684,0.025577,0.702927,-0.005230,0.237796,0.379820,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502197.499,1,0,0,-0.005497,0.230454,0.380124,0.656487,0.281295,0.025195,0.699473,-0.003480,0.237182,0.383842,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502230.832,1,0,0,-0.005612,0.229610,0.381526,0.661209,0.278895,0.024812,0.695992,-0.002840,0.236282,0.385782,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502264.166,1,0,0,-0.005724,0.228738,0.382905,0.665905,0.276483,0.024428,0.692482,-0.005926,0.235435,0.389903,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502297.499,1,0,0,-0.005832,0.227839,0.384262,0.670573,0.274060,0.024043,0.688944,-0.008191,0.236294,0.391277,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502330.832,1,0,0,-0.005937,0.226914,0.385595,0.675215,0.271626,0.023658,0.685379,-0.003287,0.234027,0.388755,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502364.166,1,0,0,-0.006038,0.225962,0.386906,0.679829,0.269181,0.023271,0.681786,-0.000011,0.231997,0.387379,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502397.499,1,0,0,-0.006136,0.224984,0.388194,0.684416,0.266725,0.022883,0.678165,-0.002579,0.230508,0.389871,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502430.832,1,0,0,-0.006231,0.223982,0.389460,0.688976,0.264259,0.022494,0.674518,-0.004453,0.229964,0.390345,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502464.166,1,0,0,-0.006322,0.222955,0.390704,0.693507,0.261781,0.022105,0.670842,-0.004027,0.226619,0.390501,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502497.499,1,0,0,-0.006410,0.221904,0.391926,0.698011,0.259294,0.021714,0.667140,0.000231,0.225058,0.387376,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502530.832,1,0,0,-0.006494,0.220830,0.393125,0.702486,0.256795,0.021323,0.663411,-0.000642,0.221655,0.388206,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502564.166,1,0,0,-0.006576,0.219733,0.394303,0.706933,0.254287,0.020931,0.659655,-0.005178,0.218623,0.391278,1,1,1,-0.080778,-0.160112,0.220310,-0.746119,-0.210213,0.600749,0.195496,-0.068802,-0.158015,0.221346
1779333502597.499,1,0,0,-0.006654,0.218614,0.395460,0.711352,0.251768,0.020538,0.655873,-0.001723,0.216386,0.387947,1,1,-1,-0.080381,-0.159331,0.219418,-0.749488,-0.205091,0.597880,0.196837,-0.073464,-0.158686,0.221114
1779333502630.832,1,0,0,-0.006729,0.217473,0.396595,0.715742,0.249239,0.020144,0.652064,-0.004784,0.215005,0.387196,1,0,1,-0.079984,-0.158549,0.218524,-0.752822,-0.199959,0.594983,0.198168,-0.077952,-0.159359,0.220683
1779333502664.166,1,0,0,-0.006802,0.216311,0.397709,0.720103,0.246700,0.019749,0.648229,-0.007276,0.212851,0.387161,1,0,1,-0.079589,-0.157764,0.217629,-0.756120,-0.194817,0.592058,0.199491,-0.080208,-0.159982,0.218446
1779333502697.499,1,0,0,-0.006871,0.215128,0.398801,0.724435,0.244151,0.019354,0.644368,-0.005170,0.207027,0.389668,1,0,1,-0.079197,-0.156978,0.216732,-0.759381,-0.189667,0.589105,0.200803,-0.080043,-0.159838,0.220933
1779333502730.832,1,0,0,-0.006937,0.213925,0.399873,0.728738,0.241592,0.018958,0.640480,-0.005257,0.206086,0.388776,1,0,1,-0.078807,-0.156189,0.215835,-0.762607,-0.184507,0.586123,0.202107,-0.085809,-0.159070,0.223969
1779333502764.166,1,0,0,-0.007000,0.212702,0.400924,0.733011,0.239023,0.018561,0.636567,-0.008749,0.205106,0.389622,1,0,1,-0.078422,-0.155399,0.214937,-0.765796,-0.179339,0.583114,0.203400,-0.082326,-0.159984,0.220540
1779333502797.499,1,0,0,-0.007060,0.211461,0.401954,0.737255,0.236445,0.018163,0.632628,-0.018226,0.205387,0.394250,1,0,1,-0.078040,-0.154606,0.214039,-0.768949,-0.174161,0.580077,0.204684,-0.085482,-0.159973,0.223285
