ts_ms,valid_L,interp_L,side_L,pLx,pLy,pLz,qLx,qLy,qLz,qLw,valid_R,interp_R,side_R,pRx,pRy,pRz,qRx,qRy,qRz,qRw
1779333502097.499,1,0,0,-0.006863,0.231168,0.379465,0.566478,0.440777,-0.251390,0.649324,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502130.832,1,0,0,-0.003535,0.231310,0.379729,0.540252,0.467132,-0.222665,0.663578,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502164.166,1,0,0,-0.002705,0.231662,0.383699,0.526253,0.492042,-0.230424,0.654108,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502197.499,1,0,0,-0.002219,0.231757,0.385391,0.480505,0.548068,-0.289655,0.620352,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502230.832,1,0,0,-0.000650,0.232102,0.388184,0.479095,0.546850,-0.282596,0.625750,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502264.166,1,0,0,-0.000343,0.231017,0.389077,0.509902,0.539656,-0.273238,0.611647,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502297.499,1,0,0,-0.001347,0.229817,0.391448,0.520121,0.565027,-0.305168,0.563108,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502330.832,1,0,0,-0.000738,0.228849,0.391628,0.562140,0.543231,-0.297153,0.548268,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502364.166,1,0,0,-0.000989,0.228072,0.390941,0.569259,0.536638,-0.309309,0.540640,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502397.499,1,0,0,-0.000858,0.226230,0.391049,0.495541,0.569157,-0.341825,0.560049,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502430.832,1,1,0,-0.003834,0.226826,0.391763,0.490724,0.563493,-0.347201,0.566671,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502464.166,1,1,-1,-0.000627,0.224306,0.390363,0.555126,0.518997,-0.302488,0.575308,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502497.499,1,1,0,0.002165,0.221738,0.389083,0.618875,0.472754,-0.255834,0.572753,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502530.832,1,1,-1,0.002242,0.218863,0.388583,0.701343,0.437816,-0.209983,0.521863,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502564.166,1,0,0,0.001759,0.216197,0.388425,0.773975,0.395733,-0.168718,0.464642,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502597.499,1,0,0,-0.001988,0.214489,0.390332,0.825738,0.343095,-0.174511,0.412297,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502630.832,1,0,0,-0.000397,0.209638,0.389554,0.858342,0.382986,-0.008890,0.341309,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502664.166,1,0,1,0.008955,0.206258,0.384626,0.365910,0.385519,0.808292,-0.253275,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502697.499,1,0,0,0.001189,0.204124,0.389554,0.842587,0.315531,-0.107660,0.422962,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502730.832,1,0,0,-0.000647,0.200023,0.391214,0.839650,0.309708,-0.104254,0.433819,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502764.166,1,0,0,0.000155,0.198669,0.391896,0.845982,0.299037,-0.092461,0.431674,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502797.499,1,0,0,-0.001319,0.197581,0.394837,0.852283,0.284803,-0.108802,0.425044,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502830.832,1,0,0,0.003217,0.194654,0.394825,0.848868,0.293946,-0.077494,0.432450,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502864.166,1,0,0,0.000556,0.194075,0.396601,0.867216,0.282193,-0.073765,0.403562,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502897.499,1,0,0,-0.000047,0.194395,0.397073,0.879252,0.272352,-0.077006,0.383158,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502930.832,1,0,0,0.000918,0.193994,0.398135,0.877886,0.271517,-0.083715,0.385468,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502964.166,1,0,0,0.000133,0.194211,0.398909,0.875972,0.264666,-0.091660,0.392712,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333502997.499,1,0,0,0.000451,0.194508,0.399861,0.895753,0.251228,-0.110604,0.349682,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333503030.832,1,0,0,0.000161,0.194253,0.400651,0.906681,0.242430,-0.107465,0.328036,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333503064.166,1,0,0,0.000957,0.194761,0.401084,0.925857,0.207436,-0.131524,0.287158,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333503097.499,1,0,0,0.001114,0.193742,0.403664,0.942603,0.173672,-0.158359,0.237194,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333503130.832,1,0,0,0.000631,0.192561,0.405478,0.957495,0.164306,-0.152414,0.181597,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
