ts_ms,valid_L,interp_L,side_L,pLx,pLy,pLz,qLx,qLy,qLz,qLw,valid_R,interp_R,side_R,pRx,pRy,pRz,qRx,qRy,qRz,qRw
1779568770772.201,1,0,1,0.275566,0.034250,0.204296,0.642257,-0.672606,0.142370,0.338878,1,0,0,-0.142313,-0.112686,0.228733,-0.021983,-0.679209,0.078845,-0.729366
1779568770805.535,1,0,1,0.276760,0.035598,0.201631,-0.664924,0.668556,-0.105174,-0.315985,1,0,0,-0.142062,-0.114316,0.226241,-0.506134,-0.053505,0.689822,0.514890
1779568770838.868,1,0,1,0.276358,0.037326,0.200121,-0.479324,0.759134,-0.050275,-0.437536,1,0,0,-0.141284,-0.115493,0.226926,0.078696,0.610766,0.210467,0.759259
1779568770872.201,1,0,1,0.286364,0.034954,0.197938,0.805099,-0.445734,-0.058106,0.386989,1,0,0,-0.141589,-0.116335,0.224542,0.208339,0.584984,-0.060480,0.781493
1779568770905.535,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,-0.139286,-0.119971,0.225482,0.097542,0.610530,0.001098,0.785963
1779568770938.868,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,-0.138283,-0.120240,0.229264,0.190802,0.644698,0.043877,0.738941
1779568770972.201,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,-0.139902,-0.119816,0.225609,0.051707,0.629764,-0.005460,0.775044
1779568771005.535,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,-0.136316,-0.124553,0.228087,0.028733,0.702890,0.130256,0.698680
1779568771038.868,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,-0.137570,-0.125059,0.225229,0.023822,0.574025,0.010322,0.818426
1779568771072.201,1,0,1,0.275473,0.048503,0.204860,-0.719565,0.566305,-0.203398,-0.346632,1,0,0,-0.140124,-0.122755,0.222320,0.048615,0.500634,-0.126160,0.855035
1779568771105.535,1,0,1,0.273809,0.051177,0.205435,0.572529,-0.686294,-0.070402,0.443005,1,0,0,-0.136684,-0.127156,0.223794,0.152787,0.623279,-0.073794,0.763370
1779568771138.868,1,0,1,0.282940,0.049649,0.204815,-0.635632,0.670762,0.061796,-0.377137,1,0,0,-0.136807,-0.126899,0.227304,0.151270,0.746088,0.093484,0.641663
1779568771172.201,1,0,1,0.280563,0.052866,0.207408,-0.767840,0.518940,-0.209248,-0.311990,1,0,0,-0.131271,-0.132487,0.230595,0.080469,0.864612,0.305339,0.390819
1779568771205.535,1,0,1,0.279237,0.054204,0.203953,0.521811,-0.745929,0.100105,0.401600,1,0,0,-0.134362,-0.130541,0.228622,0.113216,0.734108,0.187920,0.642614
1779568771238.868,1,0,1,0.273621,0.056388,0.203689,-0.612633,0.660114,0.091899,-0.424834,1,0,0,-0.133246,-0.131898,0.227813,0.193862,0.750263,0.156118,0.612495
1779568771272.201,1,0,1,0.267409,0.058912,0.200230,-0.517605,0.687324,0.197925,-0.469571,1,0,0,-0.135461,-0.130115,0.224965,0.170612,0.700219,0.106381,0.685031
1779568771305.535,1,0,1,0.272875,0.059629,0.198511,-0.441985,0.740935,0.156060,-0.480948,1,0,0,-0.135473,-0.131345,0.224416,0.203064,0.590868,0.000515,0.780795
1779568771338.868,1,0,1,0.283736,0.056332,0.201510,-0.513212,0.704025,0.130000,-0.473353,1,0,0,-0.133568,-0.133508,0.227866,0.193547,0.662635,0.104651,0.715893
1779568771372.201,1,0,1,0.281617,0.059553,0.200832,-0.783555,0.512615,0.061275,-0.345706,1,0,0,-0.132474,-0.132592,0.229959,0.195793,0.701472,0.114955,0.675565
1779568771405.535,1,0,1,0.275290,0.061771,0.204874,0.580860,-0.660916,-0.146024,0.452182,1,0,0,-0.131296,-0.136305,0.229163,0.149841,0.780266,0.208648,0.570262
1779568771438.868,1,0,0,0.321426,0.042933,0.231771,0.439729,0.453379,-0.678310,-0.375475,1,0,0,-0.130465,-0.137466,0.229468,0.291672,0.711501,0.178282,0.613929
1779568771472.201,1,0,1,0.276732,0.061830,0.208317,0.485915,-0.767657,0.105318,0.404348,1,0,0,-0.132708,-0.135835,0.225973,0.245781,0.730123,0.125641,0.625081
