ts_ms,valid_L,interp_L,side_L,pLx,pLy,pLz,qLx,qLy,qLz,qLw,pLx_raw,pLy_raw,pLz_raw,valid_R,interp_R,side_R,pRx,pRy,pRz,qRx,qRy,qRz,qRw,pRx_raw,pRy_raw,pRz_raw
1779568770638.868,1,0,1,0.276546,0.033470,0.202100,-0.611937,0.706801,-0.139011,-0.326561,0.274553,0.029734,0.201505,1,0,0,-0.145532,-0.105097,0.221844,0.422468,-0.641911,0.239147,-0.593532,-0.146205,-0.105641,0.222110
1779568770672.201,1,0,1,0.276939,0.034740,0.202156,-0.614047,0.705906,-0.135101,-0.326176,0.275577,0.031807,0.203039,1,0,0,-0.145141,-0.106141,0.221894,0.408499,-0.653430,0.225633,-0.596026,-0.145931,-0.106157,0.222968
1779568770705.535,1,0,1,0.277324,0.036002,0.202213,-0.616144,0.704997,-0.131188,-0.325785,0.280197,0.031656,0.202260,1,0,1,-0.144745,-0.107197,0.221944,0.394319,-0.664613,0.212001,-0.598212,-0.147406,-0.105071,0.221741
1779568770738.868,1,0,1,0.277699,0.037257,0.202271,-0.618229,0.704073,-0.127272,-0.325386,0.277497,0.033596,0.201376,1,0,1,-0.144342,-0.108263,0.221994,0.379936,-0.675452,0.198260,-0.600089,-0.145167,-0.110472,0.224872
1779568770772.201,1,0,1,0.278062,0.038505,0.202328,-0.620301,0.703134,-0.123353,-0.324981,0.275566,0.034250,0.204296,1,0,0,-0.143935,-0.109340,0.222045,0.365357,-0.685941,0.184416,-0.601656,-0.142313,-0.112686,0.228733
1779568770805.535,1,0,1,0.278410,0.039746,0.202386,-0.622360,0.702182,-0.119432,-0.324569,0.276760,0.035598,0.201631,1,0,0,-0.143521,-0.110428,0.222095,0.350588,-0.696077,0.170477,-0.602912,-0.142062,-0.114316,0.226241
1779568770838.868,1,0,1,0.278741,0.040980,0.202445,-0.624406,0.701214,-0.115509,-0.324151,0.276358,0.037326,0.200121,1,0,0,-0.143102,-0.111526,0.222146,0.335639,-0.705852,0.156451,-0.603856,-0.141284,-0.115493,0.226926
1779568770872.201,1,0,1,0.279051,0.042208,0.202505,-0.626439,0.700232,-0.111583,-0.323725,0.286364,0.034954,0.197938,1,0,0,-0.142676,-0.112634,0.222197,0.320516,-0.715263,0.142343,-0.604489,-0.141589,-0.116335,0.224542
1779568770905.535,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,-0.142245,-0.113752,0.222248,0.305227,-0.724305,0.128162,-0.604809,-0.139286,-0.119971,0.225482
1779568770938.868,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,-0.141807,-0.114880,0.222298,0.289781,-0.732972,0.113914,-0.604816,-0.138283,-0.120240,0.229264
1779568770972.201,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,-0.141364,-0.116016,0.222349,0.274185,-0.741260,0.099608,-0.604511,-0.139902,-0.119816,0.225609
1779568771005.535,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,-0.140914,-0.117162,0.222400,0.258447,-0.749166,0.085250,-0.603894,-0.136316,-0.124553,0.228087
