ts_ms,valid_L,interp_L,side_L,pLx,pLy,pLz,qLx,qLy,qLz,qLw,valid_R,interp_R,side_R,pRx,pRy,pRz,qRx,qRy,qRz,qRw
1779403618747.268,1,0,0,-0.099623,0.209572,0.180958,0.639752,-0.159172,0.200619,0.724661,1,1,1,-0.128848,-0.221149,0.277429,0.073515,0.809943,0.527038,0.246615
1779403618780.601,1,0,0,-0.099685,0.210368,0.181917,0.694270,-0.222397,0.154477,0.666832,1,1,1,-0.125635,-0.219891,0.281049,0.002732,0.860813,0.394427,0.321592
1779403618813.935,1,0,0,-0.098403,0.208690,0.180671,0.611655,-0.178469,0.257288,0.726519,1,1,1,-0.124747,-0.218919,0.284567,-0.045777,0.877328,0.304753,0.367866
1779403618847.268,1,0,0,-0.099692,0.208775,0.182014,0.623004,-0.142187,0.197784,0.743323,1,1,-1,-0.129393,-0.218628,0.287838,-0.040623,0.864740,0.342441,0.365113
1779403618880.601,1,0,0,-0.097414,0.207317,0.182692,0.613896,-0.179325,0.288823,0.712430,1,1,1,-0.128755,-0.218173,0.290341,-0.005362,0.856992,0.376794,0.351513
1779403618913.935,1,0,0,-0.096869,0.207817,0.178245,0.563114,-0.136245,0.280458,0.765300,1,1,-1,-0.117626,-0.217394,0.291317,0.089459,0.854862,0.402611,0.314821
1779403618947.268,1,0,0,-0.096877,0.206776,0.179414,0.512636,-0.023877,0.073405,0.855129,1,0,1,-0.116156,-0.217130,0.292533,0.197597,0.837936,0.449956,0.237400
1779403618980.601,1,0,0,-0.098735,0.205657,0.182268,0.616488,-0.129200,0.204741,0.749221,1,0,1,-0.120581,-0.217659,0.294533,0.282447,0.837246,0.427010,0.192108
1779403619013.935,1,0,0,-0.101366,0.207648,0.181252,0.634109,-0.167334,0.208154,0.725656,1,0,1,-0.120034,-0.217183,0.297426,0.267439,0.848003,0.371559,0.267042
1779403619047.268,1,0,0,-0.101089,0.205680,0.183160,0.632098,-0.179141,0.237298,0.715576,1,0,1,-0.125255,-0.215672,0.300527,0.264540,0.852625,0.360916,0.269794
1779403619080.601,1,0,0,-0.097501,0.203562,0.181821,0.657723,-0.173706,0.223023,0.698203,1,0,1,-0.123850,-0.215349,0.302580,0.284425,0.883079,0.315002,0.200120
1779403619113.935,1,0,0,-0.096880,0.203774,0.180944,0.690619,-0.113111,0.140780,0.700309,1,0,1,-0.122234,-0.214764,0.303526,0.241309,0.887896,0.349029,0.177733
1779403619147.268,1,0,0,-0.096415,0.204397,0.179146,0.639725,0.035279,-0.028879,0.767250,1,0,1,-0.122552,-0.214093,0.307676,0.204684,0.879606,0.376707,0.206129
1779403619180.601,1,0,0,-0.096571,0.203577,0.178331,0.609068,-0.062138,0.090804,0.785449,1,0,1,-0.128276,-0.213348,0.312807,0.211273,0.858326,0.437532,0.164945
1779403619213.935,1,0,0,-0.097091,0.202595,0.178839,0.618733,-0.099545,0.152368,0.764228,1,0,1,-0.130042,-0.211411,0.316068,0.174704,0.858789,0.464791,0.126208
1779403619247.268,1,0,0,-0.099843,0.200107,0.182754,0.596550,0.007154,0.010479,0.802476,1,0,1,-0.129864,-0.209409,0.320847,0.119317,0.886539,0.419309,0.154896
1779403619280.601,1,0,0,-0.100199,0.199099,0.183232,0.629368,0.106766,-0.137382,0.757379,1,0,1,-0.131053,-0.207840,0.325297,0.110960,0.880756,0.403062,0.222481
1779403619313.935,1,0,0,-0.101531,0.198456,0.183176,0.624287,0.087522,-0.116321,0.767512,1,0,1,-0.134137,-0.206399,0.328410,0.100290,0.879766,0.374710,0.274858
