ts_ms,valid_L,interp_L,side_L,pLx,pLy,pLz,qLx,qLy,qLz,qLw,valid_R,interp_R,side_R,pRx,pRy,pRz,qRx,qRy,qRz,qRw
1779153050060.140,1,0,0,0.052864,0.232732,0.291611,0.668327,0.282086,-0.272891,0.631900,1,1,0,-0.120021,-0.213409,0.293261,-0.444570,-0.067055,0.239125,0.860628
1779153050093.473,1,0,0,0.053975,0.233788,0.288298,0.658736,0.300553,-0.293132,0.624346,1,0,1,-0.028542,-0.193393,0.279122,-0.176122,-0.497973,-0.696817,0.485232
1779153050126.806,1,0,0,0.056040,0.234128,0.286484,0.643805,0.311887,-0.312425,0.625006,1,1,1,-0.024809,-0.192367,0.278782,0.145654,0.524458,0.711126,-0.445004
1779153050160.140,1,0,0,0.058216,0.234194,0.285298,0.636761,0.315792,-0.326433,0.623099,1,1,1,-0.024784,-0.192145,0.279024,0.134740,0.546114,0.699627,-0.440598
1779153050193.473,1,0,0,0.059254,0.234530,0.283855,0.635263,0.316984,-0.325689,0.624411,1,0,0,-0.112146,-0.217496,0.282956,0.562144,0.088607,-0.354958,-0.741720
1779153050226.806,1,0,0,0.060546,0.234922,0.283057,0.632532,0.318069,-0.331607,0.623516,1,0,1,-0.029241,-0.191674,0.279910,-0.164715,-0.506369,-0.683532,0.499242
1779153050260.140,1,0,0,0.062057,0.234994,0.284086,0.633167,0.315837,-0.338001,0.620566,1,0,1,-0.024970,-0.189593,0.280673,0.123467,0.516707,0.707301,-0.466364
1779153050293.473,1,0,0,0.062125,0.234774,0.283501,0.664018,0.304521,-0.313635,0.606614,1,0,1,-0.026116,-0.187971,0.280610,0.114830,0.519507,0.697285,-0.480333
1779153050326.806,1,0,0,0.060408,0.234320,0.283585,0.656669,0.302230,-0.302031,0.621466,1,0,1,-0.024338,-0.190185,0.279727,0.141914,0.502929,0.708328,-0.474546
1779153050360.140,1,0,0,0.062040,0.234167,0.284703,0.687393,0.264096,-0.274947,0.618181,1,0,1,-0.023408,-0.190911,0.279717,0.125370,0.529732,0.699031,-0.463704
1779153050393.473,1,0,0,0.061314,0.233192,0.285491,0.718856,0.208854,-0.219776,0.625559,1,0,0,-0.115135,-0.210695,0.300797,0.339819,0.020113,-0.249445,-0.906585
1779153050426.806,1,0,0,0.063314,0.232393,0.286739,0.707880,0.193176,-0.188797,0.652644,1,0,0,-0.114181,-0.220427,0.280469,-0.611558,-0.198103,0.347626,0.682575
1779153050460.140,1,0,0,0.064352,0.231169,0.288062,0.738038,0.159512,-0.138648,0.640806,1,0,0,-0.115397,-0.221240,0.279672,-0.579519,-0.116928,0.372216,0.715501
1779153050493.473,1,0,0,0.066471,0.230263,0.288446,0.726183,0.151701,-0.113476,0.660884,1,0,0,-0.119774,-0.219843,0.299581,-0.439966,-0.039823,0.301202,0.845057
1779153050526.806,1,0,0,0.066836,0.228308,0.290247,0.700871,0.149947,-0.110070,0.688607,1,0,1,-0.025492,-0.198440,0.280362,-0.151628,-0.530277,-0.670037,0.496855
1779153050560.140,1,0,0,0.067462,0.228061,0.290084,0.704642,0.163715,-0.100090,0.683125,1,1,1,-0.029369,-0.199761,0.281469,0.040792,0.489223,0.715481,-0.497074
1779153050593.473,1,0,0,0.069600,0.225753,0.292444,0.747097,0.142684,-0.118726,0.638272,1,1,0,-0.036959,-0.201939,0.283371,-0.055048,0.434616,0.728826,-0.526204
1779153050626.806,1,0,0,0.072528,0.223466,0.295404,0.789051,0.128097,-0.135663,0.585308,1,1,0,-0.044550,-0.204116,0.285272,0.150162,-0.374275,-0.732555,0.548391
1779153050660.140,1,0,0,0.073284,0.222334,0.297688,0.778445,0.138292,-0.137071,0.596750,1,1,-1,-0.043121,-0.208766,0.285939,0.201074,-0.269499,-0.682521,0.648926
1779153050693.473,1,0,0,0.075151,0.220869,0.298917,0.778432,0.142229,-0.138482,0.595514,1,1,0,-0.041382,-0.213502,0.286563,0.245126,-0.156144,-0.612655,0.734974
1779153050726.806,1,0,0,0.074981,0.218783,0.299866,0.786277,0.147172,-0.127077,0.586481,1,1,-1,-0.042182,-0.214442,0.288259,0.216286,-0.186221,-0.632647,0.719930
1779153050760.140,1,0,0,0.074938,0.217970,0.302507,0.792523,0.147646,-0.117129,0.579990,1,1,-1,-0.043064,-0.215259,0.289991,0.184521,-0.220515,-0.653971,0.699748
1779153050793.473,1,0,0,0.076428,0.216218,0.303122,0.783095,0.159847,-0.132280,0.586270,1,1,-1,-0.043946,-0.216075,0.291722,0.152194,-0.254137,-0.673301,0.677434
1779153050826.806,1,0,0,0.077475,0.215297,0.306679,0.782762,0.151136,-0.136170,0.588132,1,1,0,-0.044828,-0.216891,0.293454,0.119404,-0.286984,-0.690580,0.653056
1779153050860.140,1,0,0,0.078867,0.214449,0.309651,0.773056,0.149995,-0.126371,0.603254,1,0,0,-0.037978,-0.219055,0.295105,-0.001665,-0.204489,-0.603332,0.770826
1779153050893.473,1,0,0,0.078584,0.213830,0.310631,0.825595,0.139417,-0.139616,0.528643,1,1,-1,-0.042944,-0.220146,0.292240,-0.113629,-0.188268,-0.484232,0.846855
1779153050926.806,1,0,0,0.077827,0.212980,0.312409,0.810171,0.138041,-0.141983,0.551732,1,1,-1,-0.048267,-0.221204,0.289240,-0.221539,-0.168232,-0.349195,0.894808
1779153050960.140,1,0,0,0.078169,0.211470,0.315505,0.789082,0.142208,-0.118670,0.585699,1,1,-1,-0.053590,-0.222262,0.286240,-0.322232,-0.142714,-0.202780,0.913608
1779153050993.473,1,0,0,0.077026,0.211083,0.317142,0.793213,0.145479,-0.129892,0.576868,1,1,-1,-0.058914,-0.223320,0.283240,-0.412426,-0.112547,-0.049759,0.902642
1779153051026.806,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,-1,-0.064237,-0.224378,0.280240,-0.489182,-0.078713,0.104883,0.862267
1779153051060.140,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,-1,-0.069560,-0.225436,0.277240,-0.550002,-0.042314,0.256108,0.793799
1779153051093.473,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0,-0.074884,-0.226494,0.274240,-0.592901,-0.004537,0.398989,0.699468
1779153051126.806,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,-0.031902,-0.216039,0.297050,0.048023,-0.189275,-0.386319,0.901458
1779153051160.140,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,-0.084727,-0.226856,0.286713,-0.511154,0.018932,0.287221,0.809857
